428,28.8301,31.5029,
429,32.8377,33.3314,
430,29.7895,26.1802,
431,31.616,21.6198,
432,32.0724,29.3979,
433,33.2513,30.7871,
434,28.3083,34.8167,
435,27.6433,29.1756,
436,31.1999,30.2903,
437,27.0185,32.1202,
438,33.7176,28.0442,
439,26.6058,26.7935,
440,33.452,29.2729,
441,35.1433,24.3818,
442,25.9254,31.5987,
443,33.7382,26.7228,
444,31.6412,25.0807,
445,30.3657,30.1851,
446,29.2475,31.5128,
447,29.4128,29.2583,
448,32.792,31.6789,
449,27.955,32.3849,
450,28.0717,32.1563,
451,39.7724,29.3425,
452,35.0328,30.8391,
453,33.4382,28.2536,
454,33.0295,34.7741,
455,29.9198,27.7232,
456,24.4991,26.3553,
457,29.3959,28.0199,
458,32.4079,27.8046,
459,32.1236,25.9569,
460,35.0737,25.9619,
461,33.8648,35.4686,
462,31.4351,30.2123,
463,28.2553,27.0788,
464,29.1061,33.3745,
465,31.6147,26.9691,
466,28.5105,34.8517,
467,28.5936,29.0778,
468,34.5991,27.5693,
469,29.5769,34.1752,
470,24.9997,28.2364,
471,23.0659,30.0283,
472,30.7754,32.2995,
473,28.4851,30.9183,
474,28.7432,27.9791,
475,29.5585,23.3393,
476,30.1177,27.5268,
477,26.7773,32.1582,
478,29.9198,33.4039,
479,23.0567,30.7768,
480,27.0468,32.9318,
481,28.7535,31.0208,
482,30.8772,34.5924,
483,30.8785,34.7407,
484,34.0058,28.1554,
485,35.32,30.0638,
486,31.4071,31.9014,
487,27.3861,34.0582,
488,31.6863,30.4669,
489,33.9614,28.372,
490,33.5678,29.9054,
491,30.3241,25.7848,
492,25.397,28.317,
493,25.9247,27.2819,
494,28.8423,30.5765,
495,31.6463,29.228,
496,28.1361,33.6229,
497,25.0389,30.6212,
498,34.1773,26.4154,
499,28.5689,31.3891,
500,33.1635,26.8529,

Cluster 3
Number,v1,v2,
601,45.4488,13.3697,
602,52.5309,11.6925,
603,48.5892,8.77511,
604,50.0726,8.98921,
605,51.8491,2.01676,
606,50.2637,6.81785,
607,50.0717,8.6587,
608,51.1305,7.90908,
609,51.7352,12.3008,
610,48.177,11.4439,
611,51.1132,8.39935,
612,51.9186,6.25382,
613,51.1155,12.4722,
614,45.1848,9.74581,
615,53.6284,11.0567,
616,46.7103,11.0943,
617,56.1514,9.62213,
618,47.9084,12.2648,
619,49.3057,10.7208,
620,53.4448,10.1475,
621,45.7052,6.63298,
622,51.4666,10.126,
623,52.3264,12.8994,
624,51.7011,8.70739,
625,47.7006,11.2683,
626,51.4393,12.008,
628,50.9449,7.72804,
629,48.2551,9.355,
630,50.5986,8.6405,
631,47.4203,5.15232,
632,51.3064,10.5809,
633,48.4443,11.0291,
634,47.3061,8.85381,
635,43.0225,9.85785,
636,51.488,9.67625,
637,55.4975,9.04434,
638,48.2438,7.3007,
639,54.5501,7.72539,
640,49.4159,7.10009,
641,47.4315,12.2102,
642,50.2613,9.91817,
643,48.709,11.0374,
644,52.1959,7.78306,
645,47.2827,3.14944,
646,50.4092,10.1574,
647,50.91,11.98,
648,50.4024,13.6163,
649,50.9061,4.23941,
650,48.6605,10.9388,
651,45.3231,10.5013,
652,51.0691,10.1459,
653,47.0097,9.65023,
654,53.5216,16.1495,
655,49.026,6.33816,
656,52.7282,10.6369,
657,55.4526,11.3971,
658,48.9269,3.74907,
659,48.097,11.3876,
660,53.5155,14.6107,
661,51.0021,9.09295,
662,50.1179,9.07892,
663,50.4497,5.39506,
664,47.663,10.9583,
665,53.3199,13.2779,
666,48.5457,6.0237,
667,53.5105,5.72639,
668,48.4627,8.10131,
669,54.604,10.3038,
670,50.9396,13.5441,
672,49.4226,9.73988,
673,53.9844,7.33237,
674,48.9917,10.1926,
675,47.9425,11.704,
676,51.4193,7.71752,
677,54.6296,10.7273,
678,52.3462,10.8542,
679,50.3582,14.1951,
680,51.6293,14.9209,
681,51.6391,4.10794,
682,49.4303,13.461,
683,51.2573,7.94615,
684,49.9591,5.84985,
685,52.2182,8.08245,
686,51.9641,8.49048,
687,45.4857,10.988,
688,48.2705,9.31771,
689,46.1088,5.72423,
690,50.3038,8.89869,
691,42.7972,3.96861,
692,49.6267,15.0037,
693,53.3462,7.96449,
694,51.3797,12.199,
695,54.4636,12.1102,
696,49.9538,7.93056,
697,48.2994,5.17044,
698,44.198,5.15676,
699,58.3343,12.552,
700,50.9195,9.62155,

Cluster 4
Number,v1,v2,
101,7.33556,29.0989,
102,11.1888,30.0573,
103,6.45238,24.7825,
104,12.6085,26.4763,
105,9.32376,28.8195,
106,12.2769,29.4612,
107,6.85838,26.6259,
108,12.4725,26.2665,
109,9.12637,31.9382,
110,9.77029,30.4264,
111,9.14073,34.3542,
112,12.1227,31.7258,
113,15.7007,26.3139,
114,12.8337,22.9843,
115,10.0931,30.4403,
116,7.63596,29.2817,
117,10.2658,31.7537,
118,6.84525,32.8902,
119,9.72375,29.367,
120,12.9791,30.4705,
121,9.72331,27.7189,
122,13.7719,33.7988,
123,8.42465,30.1641,
124,11.3836,28.3158,
125,11.0437,28.5534,
126,5.57236,35.7499,
127,8.34967,31.6063,
128,13.1778,31.3295,
129,6.40199,31.0655,
130,9.51539,31.4367,
131,6.91915,31.4934,
132,6.90255,30.0202,
133,7.08611,35.4125,
134,12.603,29.2429,
135,10.0208,27.3328,
136,11.1831,28.6948,
137,8.24432,33.7409,
138,9.60586,32.4714,
139,12.6467,33.7061,
140,5.92864,29.3228,
141,7.60137,30.4773,
142,13.2273,24.2626,
143,15.3582,32.9902,
144,7.27036,29.6601,
145,11.3891,30.1772,
146,6.05703,33.205,
147,12.0798,29.1355,
148,10.421,31.3624,
149,6.79411,27.73,
150,11.6095,28.3182,
151,13.9987,31.7129,
152,9.50161,29.3303,
153,7.15828,25.049,
154,6.46468,28.2991,
155,6.07282,39.2007,
156,11.26,31.5585,
157,11.0733,30.6802,
158,7.52211,28.7066,
159,12.3844,24.2464,
160,6.63033,30.4288,
162,3.27152,27.08,
163,9.13425,25.3985,
164,12.3822,29.3255,
165,10.0388,33.3951,
166,10.1552,31.6316,
167,8.39192,28.597,
168,16.2147,24.8564,
169,8.54429,28.314,
170,12.2073,26.2509,
171,13.8303,31.3581,
172,8.92559,28.1481,
173,14.581,34.4801,
174,11.4038,29.6288,
175,5.29516,25.1969,
176,8.5097,30.2506,
177,9.54079,32.2685,
178,12.0173,28.4317,
179,12.2538,31.9535,
180,12.2043,31.073,
181,5.42419,31.2157,
182,5.17515,28.9674,
183,14.2549,29.5964,
184,12.604,29.5754,
185,11.3034,29.5937,
186,14.8895,25.3966,
187,15.8406,29.9422,
188,7.55779,26.2355,
189,10.1325,30.4046,
190,11.3632,26.3114,
191,10.3806,34.3094,
192,10.6413,32.5962,
193,10.614,28.2949,
194,13.436,36.5289,
195,1.30777,33.603,
196,9.98137,32.6987,
197,9.20806,23.4454,
198,8.51783,25.9973,
199,10.4554,27.7792,
200,11.6893,28.9637,

Cluster 5
Number,v1,v2,
501,30.6556,48.2555,
502,37.7326,47.478,
503,28.6161,56.8824,
504,30.6377,50.8838,
505,33.6234,54.1369,
506,26.79,53.0279,
507,33.9665,50.6649,
508,28.7325,54.2798,
509,32.6332,49.6392,
510,28.312,51.7268,
511,35.473,45.0865,
512,33.7732,46.1358,
513,27.8303,52.4199,
514,35.7845,48.8802,
515,29.1163,48.7029,
516,32.5507,51.2151,
517,30.5625,41.6862,
518,29.9846,48.8606,
519,36.4226,46.5851,
520,25.1345,51.4936,
521,25.2014,50.0966,
522,32.5674,45.1554,
523,23.1582,49.6858,
524,32.5983,49.286,
525,34.1331,51.6581,
526,25.2996,48.0214,
527,29.8971,45.7325,
528,28.1065,49.761,
529,32.9494,51.5852,
530,27.9974,51.1413,
531,32.5418,52.089,
532,27.5831,47.0377,
533,33.407,47.306,
534,31.1789,47.884,
535,26.2499,51.9519,
536,26.3599,50.897,
537,30.1791,51.1099,
538,23.7449,53.2176,
539,32.8958,52.1429,
540,34.669,49.4493,
541,32.0914,50.511,
542,26.3714,57.0458,
543,30.7605,54.559,
544,37.0762,48.5816,
545,33.9771,44.1035,
546,31.726,48.7591,
547,32.7642,50.4245,
548,34.2482,43.6829,
549,30.6074,54.1201,
550,29.6632,54.4883,
551,29.1469,49.9632,
552,30.5108,48.7598,
553,29.2655,52.3762,
554,27.5837,52.3119,
555,27.0602,49.5949,
556,31.9222,48.2407,
557,28.213,50.8146,
558,27.0237,55.8866,
559,25.6635,45.3988,
560,25.6564,55.4329,
561,32.1712,44.1933,
562,28.8488,47.3534,
563,31.9576,51.8166,
564,33.8434,53.5086,
565,29.1562,47.2694,
566,32.2941,49.4188,
567,39.1578,47.419,
568,28.9395,45.1262,
569,31.4155,53.608,
570,29.034,48.4778,
571,33.5321,50.0967,
572,28.7344,56.682,
573,28.6808,51.0808,
574,32.0965,49.9171,
575,29.9312,52.2777,
576,27.835,50.76,
577,23.1479,46.185,
578,25.5479,52.322,
579,28.2903,50.0266,
580,32.4929,49.7186,
581,32.2102,52.4094,
582,31.7272,50.6183,
583,33.2503,48.2672,
584,29.3695,46.1819,
585,31.2066,52.0592,
586,29.8044,52.4901,
587,31.4206,50.6427,
588,29.4134,50.2901,
589,33.2659,49.7162,
590,25.0615,49.6259,
591,37.4691,49.3358,
592,29.1454,54.5334,
593,26.1037,53.6702,
594,26.3791,48.8209,
595,29.8695,52.3392,
596,34.1167,48.1666,
597,27.017,47.7332,
598,31.3251,49.6134,
599,27.3887,50.6555,
600,33.0189,48.2118,

Cluster 6
Number,v1,v2,
1,10.0084,8.46591,
2,6.33928,7.99629,
3,13.6826,13.4845,
4,12.4869,7.73258,
5,10.507,16.9571,
6,9.84967,12.8164,
7,14.6766,7.99059,
8,11.8271,8.81888,
9,9.98883,11.6503,
10,10.4322,12.2544,
11,14.8667,13.6948,
12,11.5648,11.0751,
13,10.8502,6.79114,
14,11.798,10.2946,
15,9.68823,5.14209,
16,6.87813,11.8222,
17,11.1625,11.809,
18,4.86984,10.4638,
19,7.80491,7.07261,
20,13.3455,14.026,
21,7.80355,13.1241,
22,10.8542,7.7489,
23,9.31926,5.78056,
24,10.8774,13.1757,
25,11.3395,11.9243,
26,8.41594,10.1136,
27,3.28153,10.8075,
28,13.2292,12.2046,
29,8.2357,8.63649,
30,10.9006,14.9139,
31,13.066,11.0962,
32,6.57715,7.57616,
33,13.9724,8.43957,
34,12.3438,14.7578,
35,10.387,7.94497,
36,8.86541,6.64645,
37,13.8112,13.6516,
38,11.4097,11.0096,
39,11.6834,16.9682,
40,18.5156,9.1528,
41,11.7539,12.0177,
42,13.7205,9.93875,
43,9.83972,11.3669,
44,15.6993,4.9728,
45,9.69928,10.7895,
46,6.85355,12.4132,
47,9.94737,9.98187,
48,4.57338,8.86256,
49,13.9769,10.0819,
50,6.25537,3.39319,
51,10.8906,13.9271,
52,12.8914,11.0819,
53,11.5266,11.7411,
54,11.1813,12.0703,
55,7.26629,10.907,
56,9.82591,14.4852,
57,12.9422,6.46163,
58,7.58535,9.76382,
59,6.09238,13.4283,
60,7.79062,9.95399,
61,12.702,12.0331,
62,9.13175,4.87752,
63,10.7048,11.1028,
64,4.48235,13.4261,
65,7.55673,2.91612,
66,7.78805,9.25483,
67,5.99678,6.03712,
68,13.7124,6.74223,
69,13.2884,11.8747,
70,5.04403,13.4477,
71,10.7902,9.33762,
72,6.94665,8.35808,
73,9.47587,15.6992,
74,10.1444,9.72765,
75,15.4061,11.2036,
76,11.1714,8.89976,
77,7.92411,11.6043,
78,12.6291,6.13517,
79,12.7702,10.0682,
80,10.4374,7.19914,
81,17.0906,9.39404,
82,9.47264,12.1804,
83,8.54837,16.196,
84,11.7272,8.57052,
85,5.88176,11.6863,
86,8.69865,8.55466,
87,8.29212,10.2829,
88,14.3212,18.7993,
89,12.2353,10.5734,
90,11.9213,8.11229,
91,12.9087,13.1693,
92,12.8441,12.9245,
93,10.1035,5.18803,
94,5.52267,7.97587,
95,4.68465,8.58325,
96,10.1195,9.19784,
97,15.2603,10.3318,
98,12.6279,8.22798,
99,13.313,11.3707,
100,15.6725,11.4887,
161,14.7035,20.2635,

Cluster 7
Number,v1,v2,
301,25.4403,8.65579,
302,26.964,15.1535,
303,31.0991,10.9444,
304,29.6739,11.6928,
305,32.0891,14.2173,
306,33.6591,7.92813,
307,27.0926,9.41276,
308,26.9309,12.7496,
309,31.4423,7.48074,
310,29.6179,10.7553,
311,30.0408,6.32096,
312,27.1996,11.6106,
313,27.0003,17.0698,
314,31.4129,9.48601,
315,34.9336,8.72792,
316,28.9042,15.2528,
317,33.5043,7.03377,
318,34.3314,8.80911,
319,33.39,9.89631,
320,34.7953,11.9195,
321,31.1346,6.55614,
322,24.8953,6.93962,
323,27.395,10.9627,
324,29.5112,9.40188,
325,25.4085,4.7,
326,28.3423,4.5495,
327,34.0309,4.52254,
328,27.5319,10.0626,
329,30.6419,11.4329,
330,30.8895,12.1095,
331,35.8352,6.6417,
332,29.2037,3.64117,
333,32.0408,11.8728,
334,26.1061,9.73372,
335,27.2262,9.94388,
336,31.0326,8.71581,
337,31.6581,9.01475,
338,28.5069,16.0139,
339,30.8688,9.51348,
340,27.8726,11.6153,
341,31.8159,3.13375,
342,27.779,5.29661,
343,30.7947,7.52804,
344,31.1144,10.4642,
345,34.5312,11.1437,
346,26.4916,17.9366,
347,30.676,4.44282,
348,24.5406,4.53512,
349,30.4011,9.11083,
350,32.4802,7.25064,
351,26.6253,6.71571,
352,29.3513,13.0133,
353,33.8852,8.65073,
354,35.2361,11.4816,
355,30.0065,10.6434,
356,34.6986,4.93829,
357,29.4986,12.4219,
358,27.2364,9.18949,
359,29.6716,7.90608,
360,24.4894,9.51558,
361,27.3872,11.2439,
362,28.0355,13.4942,
363,34.359,10.3228,
364,30.7038,4.54609,
365,36.4641,12.6384,
366,31.4076,8.27189,
367,31.1183,15.8351,
368,29.2925,11.9291,
369,27.1807,12.0686,
370,30.5359,8.92158,
371,28.8105,7.33341,
372,25.0755,7.69185,
373,31.6284,5.89975,
374,29.4783,7.3953,
375,30.8285,13.7376,
376,28.3544,8.10814,
377,32.1674,9.81162,
378,28.1073,14.9249,
379,31.1251,8.42294,
380,32.113,9.36297,
381,29.6036,12.1862,
382,27.0895,10.6306,
383,30.7546,11.4629,
384,33.4064,8.80352,
385,23.1124,9.44061,
386,30.3605,15.1226,
387,30.4463,16.3925,
388,31.1066,9.89135,
389,28.8025,7.5522,
390,31.0694,9.71278,
391,28.2478,8.17402,
392,30.8073,7.72774,
393,33.6307,3.75646,
394,29.713,5.09818,
395,26.5872,9.90711,
396,29.6731,7.95372,
397,31.3727,14.1814,
398,29.1455,4.14597,
399,35.2534,7.06322,
400,28.6049,11.5899,
671,40.1884,11.7774,

Cluster 8
Number,v1,v2,
801,47.9588,55.7336,
802,49.0857,52.7207,
803,53.1636,51.7956,
804,48.1404,50.021,
805,54.9252,48.1033,
806,45.695,53.7164,
807,56.0086,53.5773,
808,50.5624,44.4283,
809,43.1486,46.3576,
810,52.2354,48.8354,
811,42.9629,54.6933,
812,51.079,51.2368,
813,57.119,54.1352,
814,49.4746,48.1748,
815,51.5401,51.5087,
816,52.1281,48.0346,
817,48.8143,44.0703,
818,52.5946,50.9733,
819,48.8145,50.1235,
820,52.778,47.5913,
821,46.844,48.261,
822,50.2228,47.5352,
823,49.0812,51.6458,
824,47.5387,46.7087,
825,50.28,51.8716,
826,45.3398,49.0779,
827,44.8145,49.2531,
828,45.4043,47.2274,
829,47.4595,47.3538,
830,52.6645,47.872,
831,50.1576,47.0917,
832,53.9464,47.7661,
833,53.1215,47.9697,
834,48.4786,45.1942,
835,45.6968,44.4806,
837,48.9001,51.7256,
838,53.871,46.9176,
839,47.68,50.6989,
840,54.995,48.7534,
841,50.804,52.6495,
842,51.4685,51.1998,
843,47.7389,54.6789,
844,46.7876,50.7532,
845,49.4434,51.7044,
846,50.0673,48.8023,
847,45.3802,47.1075,
848,50.3493,44.5475,
849,47.5693,45.6637,
850,51.3324,55.568,
851,53.0872,45.8946,
852,44.0204,51.6192,
853,47.7054,50.2159,
854,49.1428,52.1802,
855,42.8799,49.2923,
856,41.7966,49.1344,
857,44.6446,51.9924,
858,52.8315,48.9984,
859,55.1185,50.7642,
860,47.9828,54.4805,
861,48.5721,51.9577,
862,50.562,48.1192,
863,52.5756,49.1266,
864,52.7823,54.4797,
865,57.9245,44.3571,
866,51.4951,51.0064,
867,46.3065,54.8913,
868,57.3322,50.036,
869,46.8445,50.6286,
870,47.7706,53.0551,
871,52.8687,57.2976,
872,50.5551,53.0205,
873,50.2158,48.2108,
874,50.0187,50.0178,
875,45.7639,47.8309,
876,45.935,50.0343,
877,44.6984,42.287,
878,52.3903,46.818,
879,47.1673,51.7703,
880,44.5146,51.5117,
881,51.507,45.7913,
882,49.1969,51.6195,
883,45.8791,50.6349,
884,50.9179,53.3045,
885,51.3903,50.6323,
886,51.5919,47.0193,
887,48.0708,47.1643,
888,48.8808,46.087,
889,48.6336,50.7545,
890,50.5201,52.6742,
891,51.6143,48.6548,
892,55.1949,48.9767,
893,48.0548,48.265,
894,48.012,43.0416,
895,49.4417,46.0056,
896,53.6722,48.6833,
897,48.7399,51.0336,
898,52.9357,47.3308,
899,47.6737,46.1603,
900,47.2931,46.5019,

Cluster 9
Number,v1,v2,
201,5.85251,52.278,
202,12.0715,48.3947,
203,8.34704,51.2493,
204,9.47705,49.4201,
205,8.26535,48.6219,
206,9.7209,51.446,
207,14.3392,50.9205,
208,4.21154,43.7586,
209,6.95958,48.9278,
210,8.51084,46.5891,
211,11.7542,50.3538,
212,6.76472,47.7312,
213,8.3405,49.9552,
214,12.2246,53.9642,
215,6.11693,55.3814,
216,13.3128,52.5252,
217,11.0821,44.9463,
218,11.8022,54.6397,
219,9.95292,53.3997,
220,6.84578,50.8014,
221,4.94185,57.6858,
222,10.485,48.5423,
223,12.2628,55.6721,
224,12.2901,46.5009,
225,9.7279,48.7438,
226,15.2119,46.2921,
227,10.5851,51.7791,
228,8.72565,51.1509,
229,10.3327,47.9407,
230,8.05213,45.5508,
231,12.1742,41.4694,
232,14.9229,46.9844,
233,13.289,45.4636,
234,10.7851,52.0905,
235,5.69676,53.4071,
236,7.98667,43.6686,
237,11.2745,44.4743,
238,9.75777,48.4854,
239,14.3716,52.9957,
240,12.0898,53.963,
241,5.46626,54.65,
242,12.0016,48.7465,
243,12.1143,47.9204,
244,15.5362,46.731,
245,10.2698,51.7422,
246,10.8317,52.4185,
247,5.01812,45.1613,
248,8.54428,49.5578,
249,5.27698,48.3199,
250,9.53209,51.9042,
251,7.53508,53.6173,
252,5.92674,53.7932,
253,9.98582,51.5416,
254,7.34147,48.6759,
255,14.0091,48.4895,
256,17.0436,46.2864,
257,10.4828,53.682,
258,10.8926,47.1591,
259,3.80717,43.842,
260,14.7352,47.3848,
261,8.02729,54.5886,
262,11.2361,50.7995,
263,9.36344,48.8402,
264,11.0864,50.646,
265,9.7268,51.2284,
266,10.4133,51.3849,
267,6.63516,49.4299,
268,10.4196,57.224,
269,5.29336,53.3464,
270,9.65668,42.1672,
271,10.5774,46.9914,
272,9.11948,49.8973,
273,11.03,51.5722,
274,12.7986,49.0995,
275,4.95933,49.855,
276,5.39775,48.9725,
277,8.0401,45.8373,
278,11.3541,56.7349,
279,11.0932,49.3798,
280,8.87631,57.3512,
281,11.8345,47.1849,
282,16.5737,49.1867,
283,6.58775,45.8611,
284,7.32444,47.2943,
285,4.21304,52.8525,
286,10.4225,52.3899,
287,12.5134,47.2315,
288,8.82521,50.4774,
289,13.447,48.6073,
290,9.26774,52.6172,
291,10.7707,47.5672,
292,13.2062,54.9198,
293,11.8591,45.0974,
294,10.9983,50.9194,
295,14.5109,45.2154,
296,7.10949,47.7053,
297,8.53034,46.5986,
298,10.9367,54.8978,
299,8.87093,49.4861,
300,8.21693,51.0303,

