724,52.1886,99.1807,46.9904,
735,56.1861,87.7056,82.4151,
761,63.107,90.6248,56.8419,
771,74.6313,93.99,47.0745,
801,68.3716,81.6637,69.5795,
813,73.4958,97.0894,73.437,
820,59.7942,95.6182,34.5828,
878,63.1766,75.8923,57.1053,
900,62.2497,88.449,55.9118,
919,53.0629,68.7251,47.7447,
941,75.9327,72.9097,61.0947,
952,66.5987,69.6645,59.9968,
978,57.7394,77.7059,41.2921,
979,44.0036,69.3668,48.0622,
1012,72.5775,72.9978,60.68,
1029,66.0617,62.9484,60.8846,
1082,60.2638,85.0737,51.4197,
1092,97.1259,93.4701,52.3685,
1094,88.6544,94.7714,59.2027,
1102,69.3788,80.1436,53.2914,
1105,92.2332,85.5266,46.7512,
1114,47.7492,90.7175,38.7208,
1169,75.651,81.6913,43.2437,
1180,66.2654,77.1163,59.253,
1185,59.0609,93.7613,63.3433,
1200,80.676,81.6031,49.0533,
1208,97.2958,94.8102,54.4235,
1211,58.644,90.3642,45.8231,
1214,62.0278,72.7361,69.7764,
1231,93.0041,94.2853,50.3131,
1245,72.1753,92.413,43.7296,
1247,58.2433,97.5293,41.0756,
1255,83.897,96.3488,62.8194,
1256,43.3261,84.4873,39.9176,
1269,66.8512,93.0693,75.5461,
1275,98.0904,97.4126,47.7749,
1283,72.8387,82.2651,55.3586,
1312,45.4742,85.6599,78.921,
1340,60.963,93.3002,57.8887,
1346,72.0856,93.1073,49.2067,
1383,51.5458,96.1996,48.9937,
1388,88.7739,83.3758,48.4713,
1390,43.6185,83.0432,72.329,
1407,42.7911,78.1343,43.586,
1413,51.699,73.4389,52.9482,
1430,70.5572,76.6517,62.8327,
1433,59.0905,67.7317,68.4727,
1446,67.1166,66.4969,60.2716,
1452,43.5176,93.1461,71.0206,
1482,65.5914,78.0515,67.0108,
1485,53.2624,82.309,49.1477,
1487,68.0066,99.8356,52.4121,
1532,43.6327,72.2665,57.2797,
1536,43.0597,76.2303,40.9371,
1568,54.8566,57.7639,70.6091,
1596,50.4398,93.8845,35.4982,
1618,68.6638,82.0995,43.146,
1642,61.4627,99.6424,70.8679,
1656,50.5999,94.3673,35.0554,
1673,40.3843,78.6086,62.7235,
1705,58.4641,66.254,51.569,
1722,55.2175,80.3765,79.6729,
1731,71.1657,83.0481,64.4673,
1754,59.0991,59.0242,68.3601,
1762,55.8821,75.7166,44.762,
1769,67.8941,90.5794,66.1618,
1820,59.6647,68.2045,57.6497,
1822,70.2066,71.9253,60.7589,
1839,45.4966,77.8051,55.0353,
1846,43.6555,87.1262,56.9504,
1861,46.1232,80.035,52.7307,
1865,71.5635,78.7551,61.6053,
1866,57.7739,89.9124,35.8613,
1867,43.3299,77.5684,61.1262,
1887,44.0943,76.5108,48.7379,
1902,75.4425,84.813,66.3283,
1908,73.856,71.8809,47.3014,
1917,45.7309,99.1529,49.1808,
2008,92.7488,97.5956,46.7554,
2028,61.0307,82.5928,57.385,
2044,61.474,65.333,65.8925,
2050,47.5786,78.6063,54.3055,
2053,80.0523,87.744,49.2164,
2061,74.247,77.5547,49.0445,
2069,62.2324,71.8314,72.0992,
2078,43.899,74.771,53.7702,
2090,98.7488,95.8198,51.3833,
2100,63.1931,77.5405,52.0892,
2118,61.8091,85.2828,63.5608,
2129,51.9716,87.6484,58.3692,
2144,60.3296,73.1392,59.1882,
2164,55.114,67.1103,46.4116,
2165,80.5404,93.9838,51.1874,
2186,62.6591,96.6572,68.8088,
2189,72.663,99.0495,62.1618,
2198,63.7151,73.1471,61.786,
2202,81.6855,98.4045,54.505,
2212,62.945,77.5228,60.9707,
2226,84.7911,93.7822,54.0372,
2242,67.5375,66.1447,58.123,
2273,49.9649,69.1453,75.1153,
2306,51.6271,74.1609,65.0622,
2343,60.0839,59.3103,61.8356,
2350,65.252,76.9927,37.8337,
2380,50.4732,90.8679,35.7446,
2384,60.6218,98.742,76.5568,
2388,48.9915,79.7794,52.1616,
2408,51.5375,76.6768,46.6629,
2419,82.8215,98.2569,60.2735,
2426,43.7172,76.8552,39.1025,
2438,70.8011,95.2687,74.6905,
2442,46.1738,92.2773,82.4699,
2448,55.7293,61.0826,65.7628,
2450,55.8565,83.79,36.9512,
2460,70.253,66.8575,44.0661,
2468,52.2232,85.8086,54.0542,
2500,61.1237,84.6529,77.5091,
2502,67.0797,84.2397,39.4257,
2531,62.7904,89.8889,53.2759,
2542,74.6185,91.226,48.587,
2561,89.641,81.6245,49.3185,
2587,58.5182,98.3929,48.8612,
2594,65.0459,81.1281,40.834,
2606,60.1399,99.2394,72.1515,
2612,48.9655,80.9012,73.6006,
2679,47.2321,83.623,70.069,
2682,55.5444,72.3048,58.5521,
2686,82.6307,96.0015,48.6917,
2691,56.743,94.9909,76.3796,
2710,60.8759,77.5434,37.0596,
2721,85.6351,75.4936,55.7218,
2740,40.122,97.4538,54.1136,
2750,59.7655,79.8576,57.8093,
2765,53.4832,73.8685,72.8504,
2772,44.3017,97.2241,45.7467,
2790,87.5414,82.2277,45.0244,
2798,53.1049,67.8951,56.7484,
2804,38.9282,98.7431,66.8336,
2830,54.4682,83.4149,83.1522,
2832,51.1008,85.5876,72.1213,
2844,54.648,68.6464,55.7229,
2845,47.3887,69.7433,44.9513,
2846,49.6537,93.2021,34.5525,
2860,51.1874,97.9386,43.5135,
2889,62.8973,75.3737,61.9153,
2940,81.7635,87.7622,54.4399,
2941,60.0345,60.5728,66.9974,
2958,62.0278,64.241,55.9879,
2969,53.169,93.4562,55.0053,
2976,67.8106,88.6371,53.0799,
2978,80.1172,75.8582,50.7179,
3012,49.6799,79.1777,72.2754,
3018,56.0857,98.3197,34.8147,
3019,49.4456,72.3174,47.1949,
3043,68.0395,79.6108,57.1435,
3066,45.0963,78.1287,46.6117,
3104,57.8572,98.8615,71.6772,
3111,75.3792,70.7235,47.2795,
3182,80.1912,73.6679,45.9503,
3190,95.9875,92.6744,52.3024,
3214,45.2174,76.738,52.5723,
3229,52.1122,64.8705,53.3887,
3242,49.652,94.7338,66.4392,
3281,52.085,83.1218,81.1777,
3294,59.5336,75.228,73.6014,
3301,54.6977,85.1166,56.6146,
3307,56.6621,98.4498,69.6743,
3340,56.8354,72.5843,63.2882,
3351,57.4126,86.6431,77.9053,
3359,56.3238,85.2423,59.9596,
3392,98.4448,98.9941,53.506,
3394,74.9251,65.408,55.5622,
3405,53.049,99.5592,65.9336,
3428,66.8896,70.5654,66.8216,
3437,78.9811,85.3362,51.6447,
3442,61.5329,78.0789,68.8051,
3459,53.9996,97.5715,61.3632,
3473,58.3504,72.5566,61.1833,
3477,55.6831,67.7081,52.869,
3495,61.5393,97.8869,45.2702,
3516,48.101,91.5969,52.6236,
3538,95.0758,95.1081,51.7653,
3541,60.6537,93.2589,43.7027,
3551,61.0688,68.021,50.4888,
3559,42.1746,84.3501,66.8348,
3570,49.2855,90.2051,52.1801,
3578,53.1127,97.3869,91.5068,
3600,61.5532,75.5389,60.5854,
3609,64.5072,73.7818,46.7938,
3616,86.1106,89.8682,59.2904,
3655,45.8891,59.0129,61.4553,
3668,72.3596,79.3612,58.0433,
3697,49.2667,89.0265,51.414,
3707,46.3909,79.8737,46.0342,
3736,62.3169,61.8899,63.2271,
3761,42.5483,73.7876,47.0877,
3766,61.3546,56.4722,58.0534,
3791,70.0225,71.746,44.5477,
3797,70.3004,87.1254,37.9021,
3819,43.0301,75.2664,42.4719,
3849,76.8335,86.883,49.7487,
3856,82.3817,98.5422,64.1387,
3870,63.957,88.216,49.4784,
3871,72.9322,84.9516,47.1228,
3887,65.8116,98.8979,62.7445,
3904,66.072,67.262,47.9281,
3912,48.9126,93.7488,78.4282,
3933,74.1502,96.3365,59.8768,
3951,78.5776,97.3506,45.9725,
3977,55.7067,99.0675,54.2743,
3978,71.9802,76.9158,58.8611,
3984,92.3556,84.9727,52.8937,
4005,54.0258,78.9345,75.0486,
4012,76.7336,85.5496,61.1331,
4016,64.1999,67.4175,50.5823,
4032,64.2339,56.2634,60.696,
4059,63.3333,99.6085,57.1447,
4067,47.5578,98.9006,50.7846,
4094,70.6191,75.6168,48.8377,
4106,57.2093,83.3386,37.061,
4125,62.1863,95.8454,54.0496,
4147,75.667,96.4607,58.5564,
4158,64.8287,69.681,69.7245,
4159,48.0804,90.7883,66.8722,
4162,49.723,75.3118,79.5819,
4163,77.1303,87.7259,57.8074,
4166,65.1069,68.3244,58.0182,
4186,61.8806,90.1467,77.9724,
4189,59.9081,86.6425,80.0361,
4190,60.1568,88.8213,75.322,
4198,64.9783,73.7832,58.5081,
4205,86.3458,76.0262,50.3544,
4227,57.4933,81.5188,54.7195,
4242,48.6739,95.9335,53.7876,
4248,65.6488,97.608,49.9135,
4260,53.4161,98.4514,83.4784,
4261,51.0634,97.9311,81.0072,
4266,63.8418,56.8183,62.6046,
4272,46.7252,72.3669,62.2332,
4289,55.8298,77.4849,71.925,
4335,84.7742,98.2658,47.6688,
4352,46.8814,89.7638,60.1047,
4366,47.8459,68.272,60.1431,
4368,60.158,92.7014,78.0797,
4378,77.7561,95.8543,67.8632,
4412,57.9969,86.6307,54.7534,
4458,62.6474,87.7014,43.1153,
4473,82.8397,97.7305,65.9259,
4502,89.6306,89.0088,47.9916,
4505,55.4979,89.6617,53.5663,
4526,87.8228,96.9225,49.3217,
4537,78.2729,69.7865,57.2596,
4548,49.8445,96.4917,87.6924,
4615,59.9143,90.4516,68.1861,
4625,49.9482,92.5568,60.5913,
4653,77.3115,84.146,63.7005,
4660,49.6192,93.3642,34.2019,
4671,51.1582,71.4036,39.7083,
4690,42.6835,79.0671,44.1392,
4700,42.9743,98.427,69.6177,
4712,56.7597,90.2727,62.2233,
4741,62.2305,93.5527,73.2057,
4751,78.359,81.7665,41.5937,
4762,75.2243,99.412,42.0736,
4770,45.0517,95.1736,73.3665,
4777,54.4833,71.1912,62.833,
4778,90.1124,95.7514,49.4231,
4788,68.0291,91.4689,50.5456,
4789,86.0562,99.8989,48.7883,
4800,72.8764,62.2426,60.5382,
4811,65.9548,83.9086,45.835,
4832,49.5574,92.9881,62.7767,
4837,80.9789,75.4567,48.7373,
4854,52.2333,66.9057,49.7978,
4862,51.4952,76.2342,53.1262,
4882,65.0987,53.6361,61.7595,
4894,75.1349,96.9469,65.8854,
4899,44.7559,98.2653,51.868,
4900,63.7961,80.262,57.2167,
4918,70.1843,95.9162,43.3285,
4947,61.035,93.6081,77.2216,
4951,59.7834,92.07,60.8298,
4952,81.2233,92.9461,57.5595,
4962,42.4523,65.9659,56.693,
4963,54.0215,77.9662,57.6152,
4974,48.9039,77.971,56.7901,
4983,47.5558,97.2038,47.5994,
4984,58.3259,66.0565,70.9035,
5002,74.5167,93.1249,66.5701,
5003,47.7134,79.9852,50.3434,
5051,54.7696,93.9673,42.1985,
5052,60.9054,71.2841,63.0274,
5062,60.5319,85.0024,39.4988,
5070,70.1395,70.4143,56.8954,
5073,47.6161,75.5589,61.9357,
5094,53.5852,63.6429,54.8258,
5095,82.9109,80.2754,45.9119,
5099,47.5655,71.3644,56.7275,
5103,62.7506,93.5907,50.2758,
5124,63.5927,92.7146,75.0747,
5126,56.6253,83.2368,46.9069,
5131,78.498,93.6179,59.991,
5134,73.2476,86.0655,50.0368,
5141,81.7677,91.222,62.3685,
5157,68.4203,63.3284,56.3897,
5212,44.6031,99.2342,55.6182,
5219,50.6861,74.4136,77.1955,
5246,39.3099,92.5405,67.4468,
5259,63.6006,64.1791,46.4071,
5260,52.5561,63.6527,59.4426,
5282,50.2367,89.7704,46.8463,
5286,71.6037,84.9642,50.1066,
5318,53.9999,89.3488,80.853,
5342,74.6015,78.696,40.8238,
5362,50.9456,65.1168,68.4338,
5382,70.9803,73.0343,64.023,
5391,78.4589,97.9352,56.2838,
5392,52.649,92.6906,41.2363,
5448,62.5845,98.5008,36.8278,
5451,67.8443,78.5478,63.9132,
5461,55.4692,78.2691,65.7818,
5475,63.8151,74.6519,41.5731,
5523,58.9104,96.0603,80.5051,
5532,46.2385,75.7358,57.7727,
5538,44.6002,84.6593,53.7625,
5585,91.6004,96.9546,56.125,
5588,62.7697,80.6533,50.0383,
5602,48.7184,70.7325,40.9903,
5626,62.9812,97.858,61.5093,
5683,88.6962,90.7784,60.2881,
5705,56.266,79.0665,34.7188,
5708,47.6785,95.5508,54.4648,
5713,52.0476,97.2981,77.9341,
5724,65.9227,82.7068,45.5038,
5729,70.6735,87.2094,41.2068,
5743,66.4642,99.5805,40.5492,
5778,39.9692,96.6174,71.0525,
5780,59.2846,77.7839,34.4483,
5789,52.7967,60.517,70.0463,
5801,60.8065,90.3752,57.2857,
5806,39.9619,85.4645,70.8336,
5808,55.539,92.9025,33.3056,
5835,91.6212,93.1224,50.2911,
5851,62.2443,61.3613,56.2481,
5888,90.3791,94.6149,59.4124,
5889,54.0376,92.7045,50.1841,
5907,61.7183,98.8058,65.5904,
5912,45.7896,83.9212,72.3252,
5936,77.9817,66.6168,56.3703,
5942,54.0981,68.5249,69.087,
5972,42.0429,93.3191,43.0396,
5975,51.5677,78.8685,74.2839,
5986,53.901,82.2337,60.3339,
5987,42.845,88.2784,51.3717,
5989,55.8876,70.0188,70.4223,
5997,61.9569,89.8472,48.3866,
6003,88.8992,96.8386,41.9539,
6041,70.9241,89.9117,68.0434,
6057,61.5206,81.5616,46.5695,
6060,46.3776,60.7394,55.2353,
6074,44.4546,74.9052,50.325,
6085,64.8321,79.8795,63.4651,
6109,50.7267,97.2572,38.4859,
6124,51.0825,85.0312,74.9991,
6134,52.3127,89.5115,62.9701,
6150,53.6386,85.4699,39.8793,
6152,56.4883,86.0351,43.6466,
6159,49.2533,90.8923,44.5266,
6161,77.8018,99.9677,59.0384,
6162,42.6672,80.0766,44.3905,
6179,85.7566,89.5638,57.5109,
6180,60.3543,94.7974,81.9015,
6181,84.784,93.6692,60.7294,
6182,50.4616,99.6787,73.0765,
6195,58.4736,75.5188,61.0777,
6203,69.4537,74.4618,68.2712,
6221,63.8944,88.587,77.5047,
6266,51.9937,68.1148,59.6947,
6294,72.6158,94.3711,71.6412,
6296,52.2773,92.4444,83.8249,
6305,83.4364,94.7115,59.9875,
6321,61.767,69.4654,55.2119,
6339,67.1565,58.5697,60.3881,
6340,63.9853,97.9592,57.9207,
6344,79.9977,74.5385,60.0109,
6377,75.2219,75.0217,55.591,
6379,62.741,86.7953,54.3765,
6385,59.0964,82.849,48.6418,
6395,51.3521,78.6229,75.2317,
6401,49.5473,65.1801,55.9935,
6407,52.8315,99.7653,38.3761,
6522,80.7365,84.7314,43.1538,
6529,62.7763,74.6494,69.205,
6530,44.6737,86.3929,54.2047,
6541,76.3927,76.1949,52.3147,
6560,49.0138,61.6203,71.8915,
6566,57.8598,92.4839,79.9987,
6594,59.5335,78.3923,56.458,
6607,67.7499,87.333,66.7895,
6608,79.3864,72.4371,58.2582,
6612,47.7403,88.5937,49.9372,
6640,61.8855,82.2722,52.7607,
6654,84.3061,95.5361,52.3297,
6676,71.3714,76.3491,64.7693,
6684,79.1174,76.0072,56.8621,
6699,59.0779,55.8302,64.8457,
6702,63.3544,65.8405,51.3111,
6703,49.81,80.8349,38.2917,
6722,42.8096,76.6725,42.5669,
6745,61.5848,94.6969,51.6246,
6753,52.8414,89.3316,45.1815,
6794,45.8683,62.6664,54.0441,
6798,70.6081,81.6527,57.6588,
6813,60.1375,93.5838,68.1581,
6821,50.3911,89.1637,73.1645,
6822,53.0925,82.8963,36.1953,
6866,58.614,81.8829,71.4924,
6887,58.047,93.2222,66.7637,
6897,63.3022,84.0724,43.9779,
6916,57.0473,95.7209,31.3905,
6937,59.0942,81.0326,43.4667,
6975,57.9362,72.1518,68.6742,
6976,62.1157,72.1261,46.6477,
6989,74.8919,95.316,57.6445,
6998,88.2528,84.7565,55.1566,
7012,49.6452,66.3638,66.7309,
7016,59.1463,88.0965,38.3629,
7029,58.7245,85.7685,39.1248,
7052,78.7679,72.7491,53.5627,
7067,60.7462,93.3525,55.2903,
7132,85.6946,95.7502,53.4326,
7134,60.8097,77.0205,57.082,
7172,46.0143,84.3628,62.7554,
7179,83.1578,88.0448,44.76,
7211,80.9498,84.5293,56.047,
7213,69.879,75.5897,42.4055,
7237,57.2865,84.5281,44.0069,
7238,45.0224,97.5702,43.872,
7243,73.4894,94.1065,60.3252,
7245,58.0634,91.737,66.8608,
7278,41.4709,89.1335,66.817,
7281,63.2557,68.2366,53.5947,
7328,65.1351,75.6592,58.3216,
7368,49.3947,99.656,41.4529,
7387,62.9681,67.2307,55.3898,
7433,87.398,97.3289,58.9883,
7463,70.2129,63.7987,59.314,
7468,64.2833,91.1281,65.7726,
7499,52.8012,82.9909,63.8185,
7504,91.1518,91.4187,51.7868,
7540,89.5948,89.8937,57.6378,
7555,56.8259,92.8172,33.9803,
7579,57.2599,85.7178,61.8593,
7596,49.7953,91.9943,74.2271,
7624,60.6226,87.5444,58.8495,
7681,73.1294,71.0431,45.0236,
7690,47.6649,96.0662,56.2932,
7694,74.064,91.8012,54.358,
7696,39.3628,97.7465,67.8071,
7702,52.0391,71.868,76.0499,
7705,43.0213,83.3545,68.6299,
7727,41.7079,97.8371,51.2241,
7728,55.4477,90.4401,84.4484,
7736,46.0747,80.6544,59.0923,
7738,79.4371,90.1144,67.6436,
7747,69.4164,91.1964,72.1928,
7756,66.8978,95.2564,44.7194,
7770,58.8013,57.7292,59.6582,
7776,99.6463,93.3904,46.2052,
7781,45.3946,78.5547,71.2155,
7782,56.2977,92.4824,85.6124,
7787,51.0472,99.2102,81.1583,
7788,69.4707,98.5979,68.9113,
7802,42.9436,88.3295,54.2996,
7809,69.8346,87.8519,70.6848,
7838,40.6417,81.235,63.3345,
7845,50.8819,87.5195,68.5025,
7848,74.7136,98.5706,62.9586,
7873,53.412,71.512,70.0893,
7892,67.7101,90.9834,38.8461,
7900,42.1436,98.6554,39.2316,
7943,64.2273,75.366,43.6624,
7954,73.2421,73.5465,51.9205,
7963,68.0311,88.7078,64.7259,
7999,73.8713,89.2284,47.1877,
8009,53.0173,80.1808,63.8627,
8026,82.2439,78.5639,46.5789,
8058,70.3529,88.895,37.5856,
8062,73.8731,99.4529,63.0659,
8077,56.7512,91.5207,77.7092,
8080,73.433,66.5466,56.5091,
8111,55.4561,83.7104,36.9947,
8124,53.0876,67.5717,57.6059,
8130,52.7746,99.1757,47.401,
8136,64.3757,57.3311,56.2783,
8139,56.9829,75.4413,68.6937,
8148,64.5098,96.1648,43.094,
8168,41.1082,80.509,70.7575,
8170,62.913,79.5011,46.9842,
8176,44.2868,87.9422,56.7017,
8198,60.9209,87.0169,54.5199,
8200,70.1511,85.9897,56.4285,
8256,79.7962,93.3204,40.2872,
8263,52.4589,77.3127,46.9181,
8293,63.8217,84.1204,43.298,
8301,79.9687,86.7994,62.4333,
8305,61.6676,86.4764,60.6002,
8318,41.8815,96.8146,71.2712,
8336,68.963,89.0789,50.4396,
8358,87.6508,92.501,49.7731,
8365,50.1905,96.5588,61.0251,
8375,85.5922,78.3084,50.1351,
8400,72.0299,83.2849,42.495,
8429,71.1806,98.2823,39.7332,
8438,46.9143,92.704,52.8498,
8445,57.0502,90.9062,78.265,
8454,52.699,79.2569,72.277,
8461,70.4312,97.2774,59.7573,
8469,55.0416,98.8765,44.6132,
8486,93.1981,88.5068,50.5059,
8528,61.3038,79.6476,42.3144,
8534,60.7353,93.6869,38.0074,
8550,79.8457,92.1595,43.1877,
8591,63.777,63.674,61.6191,
8612,74.158,74.2697,52.3343,
8615,43.5916,95.7403,70.0512,
8636,73.9409,73.8208,50.4649,
8653,57.8778,92.8071,66.0072,
8677,62.9502,79.0257,44.7921,
8690,44.2007,77.0458,64.3563,
8706,59.9044,87.955,50.0886,
8709,44.1073,85.377,68.794,
8754,76.4544,93.1039,43.6639,
8762,51.5494,77.8509,72.0655,
8784,82.3172,84.1853,49.5744,
8795,46.385,75.2651,72.5169,
8812,78.0877,73.1303,58.7854,
8828,41.9306,93.2282,67.6221,
8855,97.945,95.6673,49.793,
8865,46.6378,76.7316,59.6058,
8866,42.4931,88.813,59.9531,
8908,62.1062,88.1024,54.7094,
8924,46.1959,73.2504,66.6904,
8941,80.6387,98.3206,68.9533,
8945,71.8969,69.2456,62.6848,
8972,54.0766,74.3577,60.0255,
8991,67.6816,99.8453,78.6983,
8992,45.7042,96.9911,53.8391,
8993,49.9215,67.3148,50.9034,
9014,67.0118,89.2217,38.3541,
9021,59.7097,80.7122,64.2485,
9022,54.3383,75.0313,51.7915,
9030,50.0819,74.6451,70.3209,
9033,46.2355,77.3326,53.3774,
9036,49.6328,73.3974,62.5607,
9044,75.4615,80.1594,62.6922,
9057,51.0288,80.5442,45.7885,
9075,58.4553,85.468,45.9361,
9097,40.8793,86.5014,65.0972,
9099,63.059,55.6164,64.4392,
9108,55.2744,82.8024,60.8881,
9129,76.5749,85.4648,66.8417,
9155,59.3771,78.4575,68.3632,
9183,58.8209,60.6501,70.6116,
9184,50.3161,91.3091,53.6434,
9191,64.6525,69.0597,53.0962,
9203,60.7055,62.9968,55.2882,
9206,60.2642,99.3113,74.9236,
9210,53.6648,63.8715,67.7371,
9214,55.8291,75.4724,68.893,
9218,76.6331,85.8456,47.8357,
9238,63.4553,92.335,64.7044,
9242,49.0686,95.465,76.8264,
9246,64.5884,80.0391,63.6462,
9248,43.8182,92.429,44.6574,
9254,62.0333,92.0472,45.2272,
9297,47.4768,67.8195,46.263,
9324,47.6368,99.1886,58.496,
9337,50.3765,97.5436,53.4165,
9389,72.1661,83.9438,48.5541,
9396,72.7581,85.0491,60.4253,
9397,55.8407,84.3905,44.0326,
9418,39.5408,86.6617,70.2053,
9428,65.1579,67.9891,44.1364,
9435,68.8807,76.3328,48.0649,
9477,73.3183,66.6921,55.1588,
9482,51.008,73.2243,79.304,
9485,56.8215,79.4324,61.8172,
9500,94.8883,88.7844,54.0148,
9518,65.9889,88.6769,56.4608,
9545,58.3054,97.5571,85.4058,
9559,38.6376,88.0798,69.9065,
9562,55.2042,89.286,86.6435,
9587,71.8401,95.921,62.3001,
9588,44.6265,84.4526,40.3977,
9598,76.8677,73.4657,47.811,
9631,81.9551,81.3761,46.825,
9642,85.945,87.4214,56.7423,
9654,71.0237,75.3844,59.4627,
9685,87.8837,91.7746,45.059,
9703,45.9332,65.7547,64.9054,
9714,89.8504,93.9616,60.9833,
9718,42.447,71.7829,50.8552,
9726,59.6649,79.1625,40.8,
9750,53.4647,96.8253,67.5585,
9757,45.7425,92.2122,64.4953,
9782,85.8516,79.1405,52.0247,
9811,65.6554,59.3706,59.5407,
9818,46.8935,69.4572,52.4448,
9834,79.2477,99.5366,56.2077,
9854,74.1138,91.7836,50.1787,
9856,55.5088,90.1507,77.1578,
9858,67.0346,94.3685,47.6994,
9865,75.1475,82.9884,65.3895,
9873,63.9163,64.3402,59.9873,
9885,60.2215,90.6725,36.8041,
9902,66.1565,81.0675,63.6587,
9991,50.9178,83.6394,58.1784,
9997,73.0757,73.8938,47.1568,

Cluster 2
Number,v1,v2,v3,
35,9.71318,67.8768,19.3373,
40,3.44461,74.6817,21.5335,
134,26.3803,38.2065,25.6756,
150,23.9953,41.6771,38.6694,
160,11.1203,41.7485,10.3534,
182,29.6321,55.0427,14.1203,
218,17.0708,63.2369,20.9413,
237,29.6676,52.0386,15.7553,
254,23.1594,55.9837,36.8625,
261,3.77389,35.8183,18.6859,
296,16.7927,63.4571,32.9963,
304,7.14455,62.1821,6.33784,
357,17.8132,43.5666,8.75689,
399,16.1485,34.4714,29.2543,
402,9.42293,53.5121,22.9094,
437,28.9065,59.5226,13.0738,
442,22.404,44.9137,21.5094,
469,24.285,55.7239,36.5554,
529,19.2028,52.21,3.79207,
557,33.0858,55.3308,27.9682,
592,8.99507,58.9606,43.3189,
594,13.6293,59.3313,43.5243,
600,5.49741,48.0756,40.6706,
616,22.7843,60.8777,0.680373,
635,1.69829,54.8943,22.9534,
661,12.3932,43.8339,8.85035,
672,8.20712,66.8036,0.338873,
682,6.34045,42.2756,45.552,
689,17.7602,54.2112,44.2025,
694,30.1306,55.5517,1.90141,
744,5.37544,69.989,18.4593,
755,29.7347,55.3956,42.3362,
772,1.03366,41.7167,14.5238,
790,12.7888,69.0215,18.7489,
797,7.28853,43.7033,47.2668,
802,13.2083,70.5521,29.6022,
816,8.62345,44.9069,39.0702,
834,10.0606,65.3565,24.9766,
836,23.7373,48.125,35.18,
860,3.72346,43.4039,10.8666,
869,12.5332,59.6993,22.6596,
877,10.8818,70.7862,7.58536,
881,9.85941,48.4389,31.7615,
931,12.4873,71.0306,23.0335,
947,21.2163,48.0122,12.8376,
948,9.85187,66.8972,3.60134,
960,3.6563,52.8938,6.47781,
970,25.5387,61.6283,29.4844,
1023,8.75003,69.1394,33.8864,
1025,18.0617,51.2283,26.9289,
1032,2.16498,39.3311,6.92625,
1044,22.7713,50.6279,21.5652,
1064,4.18199,65.4512,0.0624222,
1088,8.25927,45.8301,27.2805,
1107,4.26599,50.8241,42.0756,
1121,10.7889,43.2741,27.248,
1128,4.41656,54.8067,49.1874,
1174,32.7755,51.5464,20.5784,
1216,1.92575,55.5454,15.1344,
1220,23.1238,51.8356,29.4335,
1228,12.1658,65.0234,34.3347,
